# QBopomofo: 教育部重編國語辭典 詞條（freq=1 fallback）
#
# 資料來源：https://github.com/g0v/moedict-data
# 原始字典：教育部《重編國語辭典（修訂本）》
# 原始授權：CC BY-ND 3.0 TW（依教育部解釋，本檔僅取詞條 headword + 注音，不含釋義）
# 萃取方式：tools/extract_moedict.py（與既有 tsi.csv/word.csv/phrases.csv 去重後）
#
# 條目數：89321

三巡,1,ㄙㄢ ㄒㄩㄣˊ
三巴,1,ㄙㄢ ㄅㄚ
三幡,1,ㄙㄢ ㄈㄢ
三彭,1,ㄙㄢ ㄆㄥˊ
三徑,1,ㄙㄢ ㄐㄧㄥˋ
三復,1,ㄙㄢˋ ㄈㄨˋ
三德,1,ㄙㄢ ㄉㄜˊ
三恪,1,ㄙㄢ ㄎㄜˋ
三戒,1,ㄙㄢ ㄐㄧㄝˋ
三推,1,ㄙㄢ ㄊㄨㄟ
三揖,1,ㄙㄢ ㄧ
三教,1,ㄙㄢ ㄐㄧㄠˋ
三明,1,ㄙㄢ ㄇㄧㄥˊ
三春,1,ㄙㄢ ㄔㄨㄣ
三晡,1,ㄙㄢ ㄅㄨ
三木,1,ㄙㄢ ㄇㄨˋ
三桓,1,ㄙㄢ ㄏㄨㄢˊ
三楚,1,ㄙㄢ ㄔㄨˇ
三業,1,ㄙㄢ ㄧㄝˋ
三槐,1,ㄙㄢ ㄏㄨㄞˊ
三樂,1,ㄙㄢ ㄌㄜˋ
三樂,1,ㄙㄢ ㄧㄠˋ
三機,1,ㄙㄢ ㄐㄧ
三歎,1,ㄙㄢ ㄊㄢˋ
三正,1,ㄙㄢ ㄓㄥ
三歸,1,ㄙㄢ ㄍㄨㄟ
三毒,1,ㄙㄢ ㄉㄨˊ
三江,1,ㄙㄢ ㄐㄧㄤ
三河,1,ㄙㄢ ㄏㄜˊ
三泉,1,ㄙㄢ ㄑㄩㄢˊ
三海,1,ㄙㄢ ㄏㄞˇ
三消,1,ㄙㄢ ㄒㄧㄠ
三清,1,ㄙㄢ ㄑㄧㄥ
三準,1,ㄙㄢ ㄓㄨㄣˇ
三獻,1,ㄙㄢ ㄒㄧㄢˋ
三玄,1,ㄙㄢ ㄒㄩㄢˊ
三王,1,ㄙㄢ ㄨㄤˊ
三甲,1,ㄙㄢ ㄐㄧㄚˇ
三界,1,ㄙㄢ ㄐㄧㄝˋ
三略,1,ㄙㄢ ㄌㄩㄝˋ
三病,1,ㄙㄢ ㄅㄧㄥˋ
三皈,1,ㄙㄢ ㄍㄨㄟ
三益,1,ㄙㄢ ㄧˋ
三監,1,ㄙㄢ ㄐㄧㄢ
三省,1,ㄙㄢ ㄒㄧㄥˇ
三省,1,ㄙㄢ ㄕㄥˇ
三眠,1,ㄙㄢ ㄇㄧㄢˊ
三神,1,ㄙㄢ ㄕㄣˊ
三秀,1,ㄙㄢ ㄒㄧㄡˋ
三秦,1,ㄙㄢ ㄑㄧㄣˊ
三窟,1,ㄙㄢ ㄎㄨ
三端,1,ㄙㄢ ㄉㄨㄢ
三竿,1,ㄙㄢ ㄍㄢ
三笑,1,ㄙㄢ ㄒㄧㄠˋ
三精,1,ㄙㄢ ㄐㄧㄥ
三絕,1,ㄙㄢ ㄐㄩㄝˊ
三考,1,ㄙㄢ ㄎㄠˇ
三聖,1,ㄙㄢ ㄕㄥˋ
三自,1,ㄙㄢ ㄗˋ
三臺,1,ㄙㄢ ㄊㄞˊ
三舍,1,ㄙㄢ ㄕㄜˋ
三苗,1,ㄙㄢ ㄇㄧㄠˊ
三英,1,ㄙㄢ ㄧㄥ
三茅,1,ㄙㄢ ㄇㄠˊ
三荊,1,ㄙㄢ ㄐㄧㄥ
三落,1,ㄙㄢ ㄌㄨㄛˋ
三藩,1,ㄙㄢ ㄈㄢˊ
三蘇,1,ㄙㄢ ㄙㄨ
三行,1,ㄙㄢ ㄒㄧㄥˋ
三衙,1,ㄙㄢ ㄧㄚˊ
三表,1,ㄙㄢ ㄅㄧㄠˇ
三西,1,ㄙㄢ ㄒㄧ
三親,1,ㄙㄢ ㄑㄧㄣ
三觀,1,ㄙㄢ ㄍㄨㄢ
三變,1,ㄙㄢ ㄅㄧㄢˋ
三讓,1,ㄙㄢ ㄖㄤˋ
三資,1,ㄙㄢ ㄗ
三赦,1,ㄙㄢ ㄕㄜˋ
三身,1,ㄙㄢ ㄕㄣ
三輔,1,ㄙㄢ ㄈㄨˇ
三辟,1,ㄙㄢ ㄆㄧˋ
三辰,1,ㄙㄢ ㄔㄣˊ
三農,1,ㄙㄢ ㄋㄨㄥˊ
三遷,1,ㄙㄢ ㄑㄧㄢ
三酉,1,ㄙㄢ ㄧㄡˇ
三酒,1,ㄙㄢ ㄐㄧㄡˇ
三釜,1,ㄙㄢ ㄈㄨˇ
三鑑,1,ㄙㄢ ㄐㄧㄢˋ
三防,1,ㄙㄢ ㄈㄤˊ
三陰,1,ㄙㄢ ㄧㄣ
三靈,1,ㄙㄢ ㄌㄧㄥˊ
